unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted,fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url
8984,1041,95,1,"Thomas Almeida",0,28,47,0,0,0,0:16,0,0,14,31,4,5,10,11,28,47,0,0,0,0,1041,"UFC Fight Night: Weidman vs. Gastelum","Jimmie Rivera","Thomas Almeida",Bantamweight,U-DEC,NULL,3,5:00,7c23770c639dcd22
8985,1041,95,2,"Jimmie Rivera",0,26,55,0,2,0,0:03,0,0,15,39,5,10,4,4,23,52,1,1,0,0,1041,"UFC Fight Night: Weidman vs. Gastelum","Jimmie Rivera","Thomas Almeida",Bantamweight,U-DEC,NULL,3,5:00,7c23770c639dcd22
8986,1041,95,2,"Thomas Almeida",0,19,60,0,0,0,0:00,0,0,8,46,4,6,7,8,19,59,0,1,0,0,1041,"UFC Fight Night: Weidman vs. Gastelum","Jimmie Rivera","Thomas Almeida",Bantamweight,U-DEC,NULL,3,5:00,7c23770c639dcd22
8987,1041,95,3,"Jimmie Rivera",0,27,54,2,3,0,1:33,0,0,15,38,5,8,4,5,17,42,6,8,1,1,1041,"UFC Fight Night: Weidman vs. Gastelum","Jimmie Rivera","Thomas Almeida",Bantamweight,U-DEC,NULL,3,5:00,7c23770c639dcd22
8988,1041,95,3,"Thomas Almeida",0,25,60,0,0,0,0:00,0,0,14,44,5,9,6,7,20,54,5,6,0,0,1041,"UFC Fight Night: Weidman vs. Gastelum","Jimmie Rivera","Thomas Almeida",Bantamweight,U-DEC,NULL,3,5:00,7c23770c639dcd22
8989,943,87,1,"Thomas Almeida",0,10,25,0,0,0,0:00,0,0,9,23,0,0,1,2,10,25,0,0,0,0,943,"UFC Fight Night: Almeida vs Garbrandt","Cody Garbrandt","Thomas Almeida",Bantamweight,KO/TKO,Punches,1,2:53,8d9b460143ae19bc
8990,943,87,1,"Cody Garbrandt",1,22,49,0,0,0,0:02,0,0,18,43,0,1,3,4,20,47,0,0,1,1,943,"UFC Fight Night: Almeida vs Garbrandt","Cody Garbrandt","Thomas Almeida",Bantamweight,KO/TKO,Punches,1,2:53,8d9b460143ae19bc
8991,2617,244,1,"Rob Font",1,32,40,1,1,1,2:10,0,1,20,27,5,5,1,1,12,19,1,1,13,13,2617,"The Ultimate Fighter: Tournament of Champions Fina","Rob Font","Matt Schnell",Bantamweight,KO/TKO,Punch,1,3:47,63b35df1276b3d64
8992,2617,244,1,"Matt Schnell",0,25,44,0,0,0,0:00,0,0,9,28,1,1,4,4,14,33,0,0,0,0,2617,"The Ultimate Fighter: Tournament of Champions Fina","Rob Font","Matt Schnell",Bantamweight,KO/TKO,Punch,1,3:47,63b35df1276b3d64
9005,118,11,1,"Dustin Kimura",0,1,9,0,1,1,0:00,0,0,1,8,0,0,0,1,1,9,0,0,0,0,118,"UFC Fight Night: Saffiedine vs Lim","Dustin Kimura","Jon Delos Reyes",Bantamweight,SUB,Armbar,1,2:13,eb82e95ab678f8bc
9006,118,11,1,"Jon Delos Reyes",1,10,32,1,1,0,1:34,0,0,9,28,0,0,0,1,4,11,2,4,3,14,118,"UFC Fight Night: Saffiedine vs Lim","Dustin Kimura","Jon Delos Reyes",Bantamweight,SUB,Armbar,1,2:13,eb82e95ab678f8bc
9015,2573,240,1,"Chris Holdsworth",0,39,79,1,2,0,2:33,0,3,11,45,2,5,0,0,12,49,1,1,0,0,2573,"UFC 173: Barao vs Dillashaw","Chris Holdsworth","Chico Camus",Bantamweight,U-DEC,NULL,3,5:00,ee0075e188e87e86
9016,2573,240,1,"Chico Camus",0,12,29,0,0,0,0:00,0,0,8,23,1,3,1,1,10,26,0,0,0,1,2573,"UFC 173: Barao vs Dillashaw","Chris Holdsworth","Chico Camus",Bantamweight,U-DEC,NULL,3,5:00,ee0075e188e87e86
9017,2573,240,2,"Chris Holdsworth",0,69,92,2,3,1,3:47,0,5,4,16,2,4,0,1,6,20,0,0,0,1,2573,"UFC 173: Barao vs Dillashaw","Chris Holdsworth","Chico Camus",Bantamweight,U-DEC,NULL,3,5:00,ee0075e188e87e86
9018,2573,240,2,"Chico Camus",0,6,11,0,0,0,0:07,0,0,5,9,0,1,1,1,6,11,0,0,0,0,2573,"UFC 173: Barao vs Dillashaw","Chris Holdsworth","Chico Camus",Bantamweight,U-DEC,NULL,3,5:00,ee0075e188e87e86
9019,2573,240,3,"Chris Holdsworth",0,32,54,1,1,1,3:56,0,5,5,15,1,1,1,1,6,16,0,0,1,1,2573,"UFC 173: Barao vs Dillashaw","Chris Holdsworth","Chico Camus",Bantamweight,U-DEC,NULL,3,5:00,ee0075e188e87e86
9020,2573,240,3,"Chico Camus",0,15,27,0,0,0,0:00,0,0,8,19,0,0,1,2,9,21,0,0,0,0,2573,"UFC 173: Barao vs Dillashaw","Chris Holdsworth","Chico Camus",Bantamweight,U-DEC,NULL,3,5:00,ee0075e188e87e86
9021,2364,221,1,"Hugo Viana",0,5,16,0,5,0,2:14,0,0,0,7,1,2,0,3,0,9,1,3,0,0,2364,"UFC 190: Rousey vs Correia","Guido Cannetti","Hugo Viana",Bantamweight,U-DEC,NULL,3,5:00,f7ffa11d592f4092
9022,2364,221,1,"Guido Cannetti",0,10,18,0,1,0,0:36,0,0,0,7,8,8,0,1,2,8,6,8,0,0,2364,"UFC 190: Rousey vs Correia","Guido Cannetti","Hugo Viana",Bantamweight,U-DEC,NULL,3,5:00,f7ffa11d592f4092
9023,2364,221,2,"Hugo Viana",0,25,36,1,4,0,2:12,0,0,9,19,1,2,1,1,4,10,0,0,7,12,2364,"UFC 190: Rousey vs Correia","Guido Cannetti","Hugo Viana",Bantamweight,U-DEC,NULL,3,5:00,f7ffa11d592f4092
9024,2364,221,2,"Guido Cannetti",0,20,30,2,2,0,1:20,0,1,10,16,2,4,2,3,9,13,1,2,4,8,2364,"UFC 190: Rousey vs Correia","Guido Cannetti","Hugo Viana",Bantamweight,U-DEC,NULL,3,5:00,f7ffa11d592f4092
9025,2364,221,3,"Hugo Viana",0,12,16,0,6,0,1:36,0,0,0,1,1,3,0,0,0,2,1,2,0,0,2364,"UFC 190: Rousey vs Correia","Guido Cannetti","Hugo Viana",Bantamweight,U-DEC,NULL,3,5:00,f7ffa11d592f4092
9026,2364,221,3,"Guido Cannetti",0,17,19,2,4,0,2:01,0,1,3,5,7,7,0,0,4,6,6,6,0,0,2364,"UFC 190: Rousey vs Correia","Guido Cannetti","Hugo Viana",Bantamweight,U-DEC,NULL,3,5:00,f7ffa11d592f4092
9027,1526,141,1,"Grigorii Popov",0,12,30,0,0,0,0:11,1,1,4,17,6,9,1,2,9,18,1,2,1,8,1526,"UFC Fight Night: Zabit vs. Kattar","Davey Grant","Grigorii Popov",Bantamweight,S-DEC,NULL,3,5:00,f0418c2c989a5cde
9028,1526,141,1,"Davey Grant",0,16,28,2,2,0,1:56,0,1,2,8,8,11,5,7,13,20,0,0,2,6,1526,"UFC Fight Night: Zabit vs. Kattar","Davey Grant","Grigorii Popov",Bantamweight,S-DEC,NULL,3,5:00,f0418c2c989a5cde
9029,1526,141,2,"Grigorii Popov",0,15,29,0,0,0,0:47,1,0,2,13,2,4,3,4,5,15,0,0,2,6,1526,"UFC Fight Night: Zabit vs. Kattar","Davey Grant","Grigorii Popov",Bantamweight,S-DEC,NULL,3,5:00,f0418c2c989a5cde
9030,1526,141,2,"Davey Grant",0,10,16,2,4,0,2:08,1,1,4,7,1,2,3,3,7,9,0,1,1,2,1526,"UFC Fight Night: Zabit vs. Kattar","Davey Grant","Grigorii Popov",Bantamweight,S-DEC,NULL,3,5:00,f0418c2c989a5cde
9031,1526,141,3,"Grigorii Popov",0,30,52,0,0,0,0:00,0,0,10,27,6,9,1,3,11,32,3,3,3,4,1526,"UFC Fight Night: Zabit vs. Kattar","Davey Grant","Grigorii Popov",Bantamweight,S-DEC,NULL,3,5:00,f0418c2c989a5cde
9032,1526,141,3,"Davey Grant",0,8,26,2,3,0,1:58,0,0,2,17,3,6,2,2,7,23,0,1,0,1,1526,"UFC Fight Night: Zabit vs. Kattar","Davey Grant","Grigorii Popov",Bantamweight,S-DEC,NULL,3,5:00,f0418c2c989a5cde
9043,3158,291,1,"Will Campuzano",0,17,35,3,4,0,1:30,0,1,9,26,2,2,0,0,10,25,0,0,1,3,3158,"UFC 167: St-Pierre vs Hendricks","Sergio Pettis","Will Campuzano",Bantamweight,U-DEC,NULL,3,5:00,55f4c3598797ce6f
9044,3158,291,1,"Sergio Pettis",0,39,55,0,1,1,0:05,0,0,23,39,5,5,10,10,35,50,2,3,1,1,3158,"UFC 167: St-Pierre vs Hendricks","Sergio Pettis","Will Campuzano",Bantamweight,U-DEC,NULL,3,5:00,55f4c3598797ce6f
9045,3158,291,2,"Will Campuzano",0,26,44,0,1,0,1:34,1,0,9,24,9,11,2,2,16,31,1,1,3,5,3158,"UFC 167: St-Pierre vs Hendricks","Sergio Pettis","Will Campuzano",Bantamweight,U-DEC,NULL,3,5:00,55f4c3598797ce6f
9046,3158,291,2,"Sergio Pettis",0,29,43,1,1,1,1:23,1,4,19,31,4,5,3,3,25,38,1,1,0,0,3158,"UFC 167: St-Pierre vs Hendricks","Sergio Pettis","Will Campuzano",Bantamweight,U-DEC,NULL,3,5:00,55f4c3598797ce6f
9047,3158,291,3,"Will Campuzano",0,32,52,1,3,0,2:28,0,1,5,22,4,4,1,1,9,26,1,1,0,0,3158,"UFC 167: St-Pierre vs Hendricks","Sergio Pettis","Will Campuzano",Bantamweight,U-DEC,NULL,3,5:00,55f4c3598797ce6f
9048,3158,291,3,"Sergio Pettis",0,25,37,1,2,1,0:35,0,1,12,22,4,5,1,1,16,27,0,0,1,1,3158,"UFC 167: St-Pierre vs Hendricks","Sergio Pettis","Will Campuzano",Bantamweight,U-DEC,NULL,3,5:00,55f4c3598797ce6f
9073,1890,177,1,"Damian Stasiak",0,16,37,0,3,0,0:32,0,0,9,28,2,4,3,3,14,35,0,0,0,0,1890,"UFC Fight Night: Cerrone vs. Till","Brian Kelleher","Damian Stasiak",Bantamweight,KO/TKO,Punch,3,3:39,4dcd6ff5e32a3779
9074,1890,177,1,"Brian Kelleher",0,30,58,0,0,1,2:02,0,1,10,30,2,4,7,8,10,29,4,5,5,8,1890,"UFC Fight Night: Cerrone vs. Till","Brian Kelleher","Damian Stasiak",Bantamweight,KO/TKO,Punch,3,3:39,4dcd6ff5e32a3779
9075,1890,177,2,"Damian Stasiak",0,14,37,1,4,0,0:52,0,0,6,26,4,7,4,4,14,37,0,0,0,0,1890,"UFC Fight Night: Cerrone vs. Till","Brian Kelleher","Damian Stasiak",Bantamweight,KO/TKO,Punch,3,3:39,4dcd6ff5e32a3779
9076,1890,177,2,"Brian Kelleher",0,50,84,0,0,0,1:20,0,1,14,43,4,4,7,7,20,46,4,7,1,1,1890,"UFC Fight Night: Cerrone vs. Till","Brian Kelleher","Damian Stasiak",Bantamweight,KO/TKO,Punch,3,3:39,4dcd6ff5e32a3779
9077,1890,177,3,"Damian Stasiak",0,15,40,0,3,0,0:21,0,0,11,32,2,6,2,2,14,39,1,1,0,0,1890,"UFC Fight Night: Cerrone vs. Till","Brian Kelleher","Damian Stasiak",Bantamweight,KO/TKO,Punch,3,3:39,4dcd6ff5e32a3779
9078,1890,177,3,"Brian Kelleher",1,36,52,1,1,0,1:11,1,1,31,45,1,3,3,3,18,34,0,0,17,17,1890,"UFC Fight Night: Cerrone vs. Till","Brian Kelleher","Damian Stasiak",Bantamweight,KO/TKO,Punch,3,3:39,4dcd6ff5e32a3779
9079,556,51,1,"Damian Stasiak",0,11,16,1,1,0,2:26,0,1,2,5,2,2,3,5,4,9,1,1,2,2,556,"UFC Fight Night: Shogun vs. Smith","Liu Pingyuan","Damian Stasiak",Bantamweight,U-DEC,NULL,3,5:00,43af04881587abbc
9080,556,51,1,"Liu Pingyuan",0,19,28,1,1,0,1:06,0,0,4,13,3,3,0,0,4,13,3,3,0,0,556,"UFC Fight Night: Shogun vs. Smith","Liu Pingyuan","Damian Stasiak",Bantamweight,U-DEC,NULL,3,5:00,43af04881587abbc
9081,556,51,2,"Damian Stasiak",0,9,15,1,3,0,3:05,0,1,4,9,1,2,2,2,3,7,0,0,4,6,556,"UFC Fight Night: Shogun vs. Smith","Liu Pingyuan","Damian Stasiak",Bantamweight,U-DEC,NULL,3,5:00,43af04881587abbc
9082,556,51,2,"Liu Pingyuan",0,16,36,0,0,2,0:13,0,0,3,20,2,3,0,0,1,17,1,2,3,4,556,"UFC Fight Night: Shogun vs. Smith","Liu Pingyuan","Damian Stasiak",Bantamweight,U-DEC,NULL,3,5:00,43af04881587abbc
9083,556,51,3,"Damian Stasiak",0,10,24,1,4,0,0:46,0,0,5,15,4,7,1,2,7,21,3,3,0,0,556,"UFC Fight Night: Shogun vs. Smith","Liu Pingyuan","Damian Stasiak",Bantamweight,U-DEC,NULL,3,5:00,43af04881587abbc
9084,556,51,3,"Liu Pingyuan",0,24,42,0,0,0,0:41,1,0,14,31,3,4,3,3,13,28,1,2,6,8,556,"UFC Fight Night: Shogun vs. Smith","Liu Pingyuan","Damian Stasiak",Bantamweight,U-DEC,NULL,3,5:00,43af04881587abbc
9085,771,69,1,"Henry Briones",0,9,10,0,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,"UFC Fight Night: Pettis vs. Moreno","Rani Yahya","Henry Briones",Bantamweight,SUB,Kimura,1,2:01,19348172178f42ed
9086,771,69,1,"Rani Yahya",0,14,15,1,2,2,1:39,0,2,1,2,0,0,2,2,2,3,0,0,1,1,771,"UFC Fight Night: Pettis vs. Moreno","Rani Yahya","Henry Briones",Bantamweight,SUB,Kimura,1,2:01,19348172178f42ed
9087,2774,258,1,"Henry Briones",0,28,47,0,0,0,0:00,0,0,14,32,3,4,6,6,23,41,0,1,0,0,2774,"UFC Fight Night: Maia vs. Usman","Frankie Saenz","Henry Briones",Bantamweight,U-DEC,NULL,3,5:00,e6fdf9e67f84a0e0
9088,2774,258,1,"Frankie Saenz",0,26,47,1,2,0,0:34,0,0,9,27,9,9,6,9,21,38,2,2,1,5,2774,"UFC Fight Night: Maia vs. Usman","Frankie Saenz","Henry Briones",Bantamweight,U-DEC,NULL,3,5:00,e6fdf9e67f84a0e0
9089,2774,258,2,"Henry Briones",0,20,53,0,0,0,0:08,0,0,8,36,3,4,2,2,10,38,3,4,0,0,2774,"UFC Fight Night: Maia vs. Usman","Frankie Saenz","Henry Briones",Bantamweight,U-DEC,NULL,3,5:00,e6fdf9e67f84a0e0
9090,2774,258,2,"Frankie Saenz",1,28,49,1,5,0,0:54,0,1,14,32,7,9,5,6,14,32,10,13,2,2,2774,"UFC Fight Night: Maia vs. Usman","Frankie Saenz","Henry Briones",Bantamweight,U-DEC,NULL,3,5:00,e6fdf9e67f84a0e0
9091,2774,258,3,"Henry Briones",0,10,23,0,0,1,0:00,0,0,3,14,4,5,1,1,7,19,1,1,0,0,2774,"UFC Fight Night: Maia vs. Usman","Frankie Saenz","Henry Briones",Bantamweight,U-DEC,NULL,3,5:00,e6fdf9e67f84a0e0
9092,2774,258,3,"Frankie Saenz",0,30,42,2,3,0,2:42,0,1,13,22,2,4,1,2,5,14,4,4,7,10,2774,"UFC Fight Night: Maia vs. Usman","Frankie Saenz","Henry Briones",Bantamweight,U-DEC,NULL,3,5:00,e6fdf9e67f84a0e0
9093,2974,275,1,"Michinori Tanaka",0,7,9,0,3,0,1:01,2,0,1,3,0,0,0,0,0,2,1,1,0,0,2974,"UFC Fight Night: Hunt vs Nelson","Kyung Ho Kang","Michinori Tanaka",Bantamweight,S-DEC,NULL,3,5:00,a4398b9257a93d78
9094,2974,275,1,"Kyung Ho Kang",0,20,23,0,0,1,3:30,0,5,3,5,1,1,0,0,1,3,1,1,2,2,2974,"UFC Fight Night: Hunt vs Nelson","Kyung Ho Kang","Michinori Tanaka",Bantamweight,S-DEC,NULL,3,5:00,a4398b9257a93d78
9095,2974,275,2,"Michinori Tanaka",0,21,29,1,1,0,2:57,1,3,13,19,0,0,0,0,3,6,0,0,10,13,2974,"UFC Fight Night: Hunt vs Nelson","Kyung Ho Kang","Michinori Tanaka",Bantamweight,S-DEC,NULL,3,5:00,a4398b9257a93d78
9096,2974,275,2,"Kyung Ho Kang",0,10,21,0,0,1,0:59,1,2,4,13,1,1,1,2,6,16,0,0,0,0,2974,"UFC Fight Night: Hunt vs Nelson","Kyung Ho Kang","Michinori Tanaka",Bantamweight,S-DEC,NULL,3,5:00,a4398b9257a93d78
9097,2974,275,3,"Michinori Tanaka",0,11,43,2,5,0,1:48,1,1,6,36,2,3,0,0,6,36,1,1,1,2,2974,"UFC Fight Night: Hunt vs Nelson","Kyung Ho Kang","Michinori Tanaka",Bantamweight,S-DEC,NULL,3,5:00,a4398b9257a93d78
9098,2974,275,3,"Kyung Ho Kang",0,12,45,0,0,0,0:57,0,3,8,38,1,2,2,4,9,42,1,1,1,1,2974,"UFC Fight Night: Hunt vs Nelson","Kyung Ho Kang","Michinori Tanaka",Bantamweight,S-DEC,NULL,3,5:00,a4398b9257a93d78
9099,2070,195,1,"Ricardo Ramos",1,34,58,0,0,0,1:13,0,1,16,37,10,12,3,3,7,19,11,12,11,21,2070,"UFC Fight Night: Bermudez vs. The Korean Zombie","Ricardo Ramos","Michinori Tanaka",Bantamweight,U-DEC,NULL,3,5:00,66ad9f88f063d2ef
9100,2070,195,1,"Michinori Tanaka",0,2,14,1,2,0,0:22,0,0,0,12,0,0,2,2,2,14,0,0,0,0,2070,"UFC Fight Night: Bermudez vs. The Korean Zombie","Ricardo Ramos","Michinori Tanaka",Bantamweight,U-DEC,NULL,3,5:00,66ad9f88f063d2ef
9101,2070,195,2,"Ricardo Ramos",0,11,13,0,0,0,0:29,0,2,3,5,4,4,0,0,3,5,3,3,1,1,2070,"UFC Fight Night: Bermudez vs. The Korean Zombie","Ricardo Ramos","Michinori Tanaka",Bantamweight,U-DEC,NULL,3,5:00,66ad9f88f063d2ef
9102,2070,195,2,"Michinori Tanaka",0,15,26,0,3,0,2:19,0,1,3,12,1,1,4,4,7,16,0,0,1,1,2070,"UFC Fight Night: Bermudez vs. The Korean Zombie","Ricardo Ramos","Michinori Tanaka",Bantamweight,U-DEC,NULL,3,5:00,66ad9f88f063d2ef
9103,2070,195,3,"Ricardo Ramos",0,10,28,0,1,1,0:00,0,0,8,22,0,4,1,1,9,25,0,2,0,0,2070,"UFC Fight Night: Bermudez vs. The Korean Zombie","Ricardo Ramos","Michinori Tanaka",Bantamweight,U-DEC,NULL,3,5:00,66ad9f88f063d2ef
9104,2070,195,3,"Michinori Tanaka",0,34,63,1,3,0,0:50,0,0,7,28,3,3,8,11,17,36,1,2,0,4,2070,"UFC Fight Night: Bermudez vs. The Korean Zombie","Ricardo Ramos","Michinori Tanaka",Bantamweight,U-DEC,NULL,3,5:00,66ad9f88f063d2ef
9127,3099,286,1,"Alex Caceres",0,21,31,0,0,0,1:11,0,1,4,12,4,5,2,3,6,16,1,1,3,3,3099,"UFC Macao: Franklin vs Le","Alex Caceres","Motonobu Tezuka",Bantamweight,S-DEC,NULL,3,5:00,01993fb1d4b34b21
9128,3099,286,1,"Motonobu Tezuka",0,17,30,1,6,0,1:59,0,1,0,0,0,0,4,6,4,6,0,0,0,0,3099,"UFC Macao: Franklin vs Le","Alex Caceres","Motonobu Tezuka",Bantamweight,S-DEC,NULL,3,5:00,01993fb1d4b34b21
9129,3099,286,2,"Alex Caceres",0,27,45,0,0,0,0:00,0,0,14,29,5,6,4,6,21,39,2,2,0,0,3099,"UFC Macao: Franklin vs Le","Alex Caceres","Motonobu Tezuka",Bantamweight,S-DEC,NULL,3,5:00,01993fb1d4b34b21
9130,3099,286,2,"Motonobu Tezuka",0,13,28,1,4,0,1:27,0,0,3,13,0,1,5,5,7,18,1,1,0,0,3099,"UFC Macao: Franklin vs Le","Alex Caceres","Motonobu Tezuka",Bantamweight,S-DEC,NULL,3,5:00,01993fb1d4b34b21
9131,3099,286,3,"Alex Caceres",0,35,67,0,0,0,0:00,0,0,22,51,5,7,4,5,28,60,3,3,0,0,3099,"UFC Macao: Franklin vs Le","Alex Caceres","Motonobu Tezuka",Bantamweight,S-DEC,NULL,3,5:00,01993fb1d4b34b21
9132,3099,286,3,"Motonobu Tezuka",0,10,50,0,2,0,0:18,0,0,5,43,1,1,4,6,10,50,0,0,0,0,3099,"UFC Macao: Franklin vs Le","Alex Caceres","Motonobu Tezuka",Bantamweight,S-DEC,NULL,3,5:00,01993fb1d4b34b21
9133,2799,260,1,"Vaughan Lee",0,48,54,0,0,0,0:00,0,0,1,7,3,3,1,1,1,5,4,6,0,0,2799,"UFC on FUEL TV: Barao vs McDonald","Vaughan Lee","Motonobu Tezuka",Bantamweight,U-DEC,NULL,3,5:00,f509d5ffcc3f46fe
9134,2799,260,1,"Motonobu Tezuka",0,11,21,0,5,0,2:54,0,0,0,5,0,0,2,5,2,10,0,0,0,0,2799,"UFC on FUEL TV: Barao vs McDonald","Vaughan Lee","Motonobu Tezuka",Bantamweight,U-DEC,NULL,3,5:00,f509d5ffcc3f46fe
9135,2799,260,2,"Vaughan Lee",0,31,39,0,0,0,1:11,0,0,2,6,3,5,1,3,2,9,2,3,2,2,2799,"UFC on FUEL TV: Barao vs McDonald","Vaughan Lee","Motonobu Tezuka",Bantamweight,U-DEC,NULL,3,5:00,f509d5ffcc3f46fe
9136,2799,260,2,"Motonobu Tezuka",0,4,16,1,4,1,1:58,0,0,1,8,0,0,0,1,1,8,0,1,0,0,2799,"UFC on FUEL TV: Barao vs McDonald","Vaughan Lee","Motonobu Tezuka",Bantamweight,U-DEC,NULL,3,5:00,f509d5ffcc3f46fe
9137,2799,260,3,"Vaughan Lee",0,85,99,0,0,0,0:00,0,0,4,15,3,6,2,2,3,14,6,9,0,0,2799,"UFC on FUEL TV: Barao vs McDonald","Vaughan Lee","Motonobu Tezuka",Bantamweight,U-DEC,NULL,3,5:00,f509d5ffcc3f46fe
9138,2799,260,3,"Motonobu Tezuka",0,2,19,0,6,0,2:59,0,0,0,15,0,0,1,1,1,16,0,0,0,0,2799,"UFC on FUEL TV: Barao vs McDonald","Vaughan Lee","Motonobu Tezuka",Bantamweight,U-DEC,NULL,3,5:00,f509d5ffcc3f46fe
9139,543,50,1,"Brandon Davis",0,33,73,0,0,0,1:07,0,0,17,51,3,8,9,10,25,64,4,5,0,0,543,"UFC 236: Holloway vs. Poirier 2","Brandon Davis","Randy Costa",Bantamweight,SUB,"Rear Naked Choke",2,1:12,79da0eacafb22f86
9140,543,50,1,"Randy Costa",0,36,81,0,0,0,0:11,0,0,27,70,6,8,1,1,32,76,2,3,0,0,543,"UFC 236: Holloway vs. Poirier 2","Brandon Davis","Randy Costa",Bantamweight,SUB,"Rear Naked Choke",2,1:12,79da0eacafb22f86
9141,543,50,2,"Brandon Davis",0,7,20,0,0,1,0:08,0,0,3,16,3,3,0,0,5,18,1,1,0,0,543,"UFC 236: Holloway vs. Poirier 2","Brandon Davis","Randy Costa",Bantamweight,SUB,"Rear Naked Choke",2,1:12,79da0eacafb22f86
9142,543,50,2,"Randy Costa",0,13,23,0,0,0,0:26,0,0,10,19,2,3,0,0,12,22,0,0,0,0,543,"UFC 236: Holloway vs. Poirier 2","Brandon Davis","Randy Costa",Bantamweight,SUB,"Rear Naked Choke",2,1:12,79da0eacafb22f86
9145,756,68,1,"Douglas Silva de Andrade",0,28,57,1,2,0,0:22,0,0,11,35,7,10,9,11,25,52,1,2,1,2,756,"UFC Fight Night: Machida vs. Anders","Douglas Silva de Andrade","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,a0ec4eac058e6050
9146,756,68,1,"Marlon Vera",0,20,50,0,0,0,0:01,0,0,5,34,6,7,7,7,18,45,0,2,0,1,756,"UFC Fight Night: Machida vs. Anders","Douglas Silva de Andrade","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,a0ec4eac058e6050
9147,756,68,2,"Douglas Silva de Andrade",0,30,78,0,1,0,0:12,0,0,18,64,8,10,4,4,27,75,3,3,0,0,756,"UFC Fight Night: Machida vs. Anders","Douglas Silva de Andrade","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,a0ec4eac058e6050
9148,756,68,2,"Marlon Vera",0,24,69,0,0,0,0:00,0,0,12,54,3,5,8,9,23,68,0,0,0,0,756,"UFC Fight Night: Machida vs. Anders","Douglas Silva de Andrade","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,a0ec4eac058e6050
9149,756,68,3,"Douglas Silva de Andrade",0,41,99,0,0,0,0:01,0,0,26,81,8,11,6,6,40,97,0,1,0,0,756,"UFC Fight Night: Machida vs. Anders","Douglas Silva de Andrade","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,a0ec4eac058e6050
9150,756,68,3,"Marlon Vera",0,31,76,0,0,0,0:00,0,0,11,50,13,17,7,8,30,74,1,1,0,0,756,"UFC Fight Night: Machida vs. Anders","Douglas Silva de Andrade","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,a0ec4eac058e6050
9151,345,33,1,"John Lineker",0,23,44,0,0,0,0:00,0,0,6,20,13,17,4,7,20,38,3,6,0,0,345,"UFC Fight Night: Brunson vs. Machida","John Lineker","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,d4eb3614c7734781
9152,345,33,1,"Marlon Vera",0,11,26,0,0,0,0:00,0,0,2,12,2,5,7,9,11,26,0,0,0,0,345,"UFC Fight Night: Brunson vs. Machida","John Lineker","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,d4eb3614c7734781
9153,345,33,2,"John Lineker",0,50,82,0,0,0,0:55,0,0,20,39,10,22,6,6,21,49,3,3,12,15,345,"UFC Fight Night: Brunson vs. Machida","John Lineker","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,d4eb3614c7734781
9154,345,33,2,"Marlon Vera",0,21,40,0,0,0,0:00,0,0,10,22,6,10,5,8,18,36,3,4,0,0,345,"UFC Fight Night: Brunson vs. Machida","John Lineker","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,d4eb3614c7734781
9155,345,33,3,"John Lineker",0,20,62,0,0,0,0:40,0,0,7,37,10,19,1,4,17,57,1,3,0,0,345,"UFC Fight Night: Brunson vs. Machida","John Lineker","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,d4eb3614c7734781
9156,345,33,3,"Marlon Vera",0,18,52,0,0,0,0:00,0,0,9,34,2,9,6,8,14,46,3,5,0,0,345,"UFC Fight Night: Brunson vs. Machida","John Lineker","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,d4eb3614c7734781
9157,972,89,1,"Davey Grant",0,29,37,0,1,0,2:04,1,0,11,16,3,3,8,10,7,11,2,3,13,15,972,"UFC Fight Night: Silva vs Bisping","Davey Grant","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,c959b92fb36220a3
9158,972,89,1,"Marlon Vera",0,7,18,1,2,0,1:21,0,1,2,10,3,6,1,1,3,12,1,2,2,3,972,"UFC Fight Night: Silva vs Bisping","Davey Grant","Marlon Vera",Bantamweight,U-DEC,NULL,3,5:00,c959b92fb36220a3
